일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2017/06/30","669.04","1.04","0.16","665.67","669.12","665.57","511575.0","2666.0","221695.0"
"2017/06/29","668.00","2.11","0.32","670.10","670.56","666.00","515381.0","2697.0","219917.0"
"2017/06/28","665.89","-6.74","-1.00","671.26","672.36","665.89","601756.0","3055.0","219133.0"
"2017/06/27","672.63","4.27","0.64","671.70","673.13","670.87","639734.0","3152.0","221301.0"
"2017/06/26","668.36","-0.57","-0.09","670.59","670.78","667.71","586199.0","3036.0","219840.0"
"2017/06/23","668.93","5.65","0.85","665.19","669.05","665.02","560305.0","2665.0","219991.0"
"2017/06/22","663.28","-2.49","-0.37","667.99","668.36","663.26","700693.0","3262.0","218105.0"
"2017/06/21","665.77","-3.64","-0.54","668.41","668.44","662.68","615994.0","3287.0","218959.0"
"2017/06/20","669.41","-6.03","-0.89","678.72","678.82","669.41","733967.0","3894.0","220614.0"
"2017/06/19","675.44","4.74","0.71","672.72","675.71","672.25","580054.0","3391.0","222553.0"
"2017/06/16","670.70","0.88","0.13","670.77","670.82","667.73","608342.0","3496.0","220943.0"
"2017/06/15","669.82","-1.77","-0.26","672.97","673.10","664.99","672666.0","3386.0","220956.0"
"2017/06/14","671.59","2.36","0.35","673.02","674.36","670.26","645509.0","3479.0","221519.0"
"2017/06/13","669.23","4.37","0.66","666.07","669.26","666.07","626944.0","3539.0","221560.0"
"2017/06/12","664.86","-9.29","-1.38","672.09","672.12","664.12","579526.0","3332.0","220108.0"
"2017/06/09","674.15","4.18","0.62","672.14","674.15","671.20","623340.0","3343.0","223007.0"
"2017/06/08","669.97","3.51","0.53","668.25","670.05","667.00","672769.0","3859.0","221686.0"
"2017/06/07","666.46","4.14","0.63","664.07","666.58","661.10","790911.0","3369.0","220329.0"
"2017/06/05","662.32","3.54","0.54","660.77","662.37","659.76","583257.0","3237.0","218977.0"
"2017/06/02","658.78","4.95","0.76","656.43","658.82","655.82","638027.0","3297.0","217751.0"
"2017/06/01","653.83","1.79","0.27","653.57","654.23","651.10","670480.0","3048.0","215797.0"
"2017/05/31","652.04","2.98","0.46","650.51","652.52","649.51","664049.0","3148.0","214882.0"
"2017/05/30","649.06","6.08","0.95","645.09","649.09","644.34","599182.0","2952.0","213889.0"
"2017/05/29","642.98","-3.03","-0.47","648.15","648.22","642.75","626637.0","2870.0","211967.0"
"2017/05/26","646.01","2.99","0.46","644.97","646.45","644.30","656940.0","2763.0","212974.0"
"2017/05/25","643.02","-3.02","-0.47","648.25","648.29","642.87","766856.0","2899.0","211952.0"
"2017/05/24","646.04","1.31","0.20","646.44","648.05","645.03","844303.0","3116.0","212900.0"
"2017/05/23","644.73","2.11","0.33","644.59","645.44","644.00","800750.0","3010.0","212295.0"
"2017/05/22","642.62","0.17","0.03","645.04","645.16","641.60","753238.0","2852.0","211590.0"
"2017/05/19","642.45","4.33","0.68","640.33","643.06","639.17","726626.0","2837.0","211522.0"
"2017/05/18","638.12","-1.89","-0.30","633.40","638.16","633.14","785435.0","3133.0","209948.0"
"2017/05/17","640.01","0.90","0.14","640.87","641.48","638.93","624356.0","2846.0","210502.0"
"2017/05/16","639.11","-6.27","-0.97","646.50","646.50","638.43","723809.0","3188.0","210096.0"
"2017/05/15","645.38","1.65","0.26","644.59","646.31","642.79","699771.0","2861.0","212065.0"
"2017/05/12","643.73","-3.85","-0.59","648.56","648.56","642.96","762387.0","3078.0","211410.0"
"2017/05/11","647.58","4.90","0.76","644.44","647.58","643.35","731362.0","3224.0","212572.0"
"2017/05/10","642.68","-0.71","-0.11","645.70","645.70","641.54","768709.0","3012.0","210966.0"
"2017/05/08","643.39","8.28","1.30","638.36","643.39","638.09","550905.0","2779.0","211075.0"
"2017/05/04","635.11","8.68","1.39","628.10","635.11","628.10","509159.0","2147.0","208086.0"
"2017/05/02","626.43","-1.81","-0.29","629.21","629.53","626.40","596101.0","2497.0","205254.0"
"2017/04/28","628.24","-2.87","-0.45","632.83","632.83","627.28","755493.0","2867.0","205781.0"
"2017/04/27","631.11","-4.00","-0.63","636.24","636.29","630.92","682484.0","2706.0","206526.0"
"2017/04/26","635.11","2.54","0.40","635.05","635.38","634.30","753711.0","2860.0","207742.0"
"2017/04/25","632.57","5.95","0.95","629.21","632.57","629.21","820884.0","2974.0","206862.0"
"2017/04/24","626.62","-8.34","-1.31","635.58","635.58","626.62","709227.0","3080.0","204918.0"
"2017/04/21","634.96","-0.84","-0.13","638.02","638.02","633.70","700924.0","3201.0","207597.0"
"2017/04/20","635.80","-0.19","-0.03","636.87","637.49","635.44","875197.0","3696.0","207804.0"
"2017/04/19","635.99","1.26","0.20","634.93","636.42","633.64","814032.0","3595.0","207986.0"
"2017/04/18","634.73","5.26","0.84","632.40","634.82","630.27","914102.0","3709.0","207519.0"
"2017/04/17","629.47","11.23","1.82","621.45","629.47","621.45","599167.0","3102.0","205729.0"
"2017/04/14","618.24","-5.63","-0.90","623.14","624.73","617.72","699918.0","3426.0","202114.0"
"2017/04/13","623.87","2.42","0.39","622.49","624.15","622.38","742489.0","3807.0","203362.0"
"2017/04/12","621.45","-0.19","-0.03","622.54","622.73","619.27","695616.0","3098.0","202504.0"
"2017/04/11","621.64","2.23","0.36","620.25","625.18","614.21","813377.0","3808.0","202534.0"
"2017/04/10","619.41","-13.91","-2.20","633.24","633.24","617.16","865601.0","4070.0","201630.0"
"2017/04/07","633.32","2.86","0.45","632.16","633.49","629.61","833208.0","3594.0","206125.0"
"2017/04/06","630.46","0.29","0.05","630.59","630.59","625.20","873353.0","3922.0","205061.0"
"2017/04/05","630.17","4.68","0.75","627.89","630.17","626.94","923742.0","3955.0","204825.0"
"2017/04/04","625.49","-3.03","-0.48","629.23","629.78","625.20","994550.0","4448.0","203134.0"
"2017/04/03","628.52","9.24","1.49","621.47","628.52","620.34","767673.0","3448.0","204093.0"
"2017/03/31","619.28","4.60","0.75","616.20","619.48","615.43","775556.0","3281.0","201075.0"
"2017/03/30","614.68","1.05","0.17","615.34","615.43","613.09","799647.0","3119.0","199516.0"
"2017/03/29","613.63","1.35","0.22","614.65","614.66","612.55","788080.0","3095.0","199191.0"
"2017/03/28","612.28","5.21","0.86","608.75","612.28","607.98","806003.0","3007.0","198709.0"
"2017/03/27","607.07","-1.11","-0.18","609.63","611.03","606.96","813814.0","3238.0","197012.0"
"2017/03/24","608.18","2.65","0.44","607.34","608.28","605.59","746355.0","3066.0","196934.0"
"2017/03/23","605.53","-2.04","-0.34","609.36","609.68","604.48","824072.0","3655.0","196088.0"
"2017/03/22","607.57","-2.16","-0.35","608.36","611.49","606.80","718837.0","3012.0","196380.0"
"2017/03/21","609.73","0.62","0.10","610.70","612.13","608.66","831313.0","3220.0","197143.0"
"2017/03/20","609.11","-4.15","-0.68","613.73","613.73","607.48","735059.0","2985.0","196981.0"
"2017/03/17","613.26","-0.62","-0.10","615.09","615.09","611.65","823306.0","3375.0","198162.0"
"2017/03/16","613.88","5.20","0.85","611.48","613.88","610.60","904945.0","3426.0","198409.0"
"2017/03/15","608.68","-5.44","-0.89","615.38","615.54","608.03","1072600.0","3807.0","196777.0"
"2017/03/14","614.12","-1.47","-0.24","617.07","617.21","613.93","1063387.0","3493.0","198522.0"
"2017/03/13","615.59","3.33","0.54","613.79","615.87","613.44","805129.0","2751.0","198960.0"
"2017/03/10","612.26","6.13","1.01","607.01","612.26","596.85","1244835.0","3372.0","197850.0"
"2017/03/09","606.13","0.38","0.06","607.58","610.58","605.30","885245.0","2589.0","195870.0"
"2017/03/08","605.75","-0.30","-0.05","607.15","607.42","604.80","882868.0","2196.0","195785.0"
"2017/03/07","606.05","2.00","0.33","603.57","606.10","602.95","1018809.0","2513.0","195874.0"
"2017/03/06","604.05","3.32","0.55","598.98","604.29","597.66","707686.0","2253.0","195097.0"
"2017/03/03","600.73","-8.20","-1.35","607.59","607.59","597.43","902039.0","2739.0","194060.0"
"2017/03/02","608.93","-3.27","-0.53","614.58","614.59","608.61","705549.0","2520.0","196546.0"
"2017/02/28","612.20","0.08","0.01","613.67","614.36","611.13","675830.0","2505.0","197518.0"
"2017/02/27","612.12","-2.63","-0.43","615.77","615.83","612.12","617490.0","2204.0","197652.0"
"2017/02/24","614.75","-2.92","-0.47","619.35","620.04","614.71","967380.0","2726.0","198541.0"
"2017/02/23","617.67","-3.72","-0.60","622.41","622.96","617.67","811183.0","2560.0","199444.0"
"2017/02/22","621.39","-1.08","-0.17","623.88","624.13","621.39","964762.0","3077.0","200464.0"
"2017/02/21","622.47","2.50","0.40","621.49","622.84","620.98","1171695.0","3019.0","200822.0"
"2017/02/20","619.97","1.27","0.21","620.18","620.46","618.98","918037.0","2864.0","200007.0"
"2017/02/17","618.70","2.12","0.34","615.72","619.40","615.52","1123786.0","2902.0","199528.0"
"2017/02/16","616.58","0.63","0.10","617.86","617.96","613.94","962592.0","2904.0","198826.0"
"2017/02/15","615.95","4.41","0.72","612.70","616.17","612.16","895635.0","2721.0","198698.0"
"2017/02/14","611.54","-0.40","-0.07","613.23","613.35","609.52","836263.0","2582.0","197258.0"
"2017/02/13","611.94","1.36","0.22","611.59","611.94","609.36","867001.0","2490.0","197278.0"
"2017/02/10","610.58","-0.46","-0.08","612.38","613.53","609.84","1111953.0","3340.0","196845.0"
"2017/02/09","611.04","2.25","0.37","610.11","611.22","607.37","1048214.0","3091.0","196983.0"
"2017/02/08","608.79","0.07","0.01","609.72","609.84","604.75","722444.0","2900.0","196238.0"
"2017/02/07","608.72","-2.24","-0.37","611.65","612.62","606.59","683059.0","2811.0","196095.0"
"2017/02/06","610.96","1.75","0.29","610.79","611.44","607.77","654542.0","2578.0","196778.0"
"2017/02/03","609.21","-3.83","-0.62","614.37","614.83","606.72","1217750.0","3201.0","196200.0"
"2017/02/02","613.04","-10.64","-1.71","623.46","623.46","613.02","1268187.0","3234.0","197459.0"
"2017/02/01","623.68","7.55","1.23","617.30","623.68","617.26","938206.0","2519.0","200587.0"
"2017/01/31","616.13","-0.68","-0.11","616.77","618.32","615.06","727041.0","2484.0","198116.0"
"2017/01/26","616.81","7.17","1.18","611.43","616.81","610.05","639749.0","2673.0","198254.0"
"2017/01/25","609.64","-3.29","-0.54","615.37","616.72","609.25","773886.0","3015.0","196049.0"
"2017/01/24","612.93","-3.06","-0.50","616.36","616.95","612.89","682289.0","2879.0","196885.0"
"2017/01/23","615.99","-6.13","-0.99","623.28","623.65","615.99","697955.0","2615.0","197698.0"
"2017/01/20","622.12","-4.07","-0.65","626.50","626.86","622.12","721927.0","2566.0","199649.0"
"2017/01/19","626.19","-0.70","-0.11","629.63","630.26","626.19","711784.0","2643.0","200776.0"
"2017/01/18","626.89","2.89","0.46","624.87","626.89","621.70","673240.0","2564.0","200962.0"
"2017/01/17","624.00","-3.88","-0.62","628.30","630.16","623.49","752486.0","2621.0","200020.0"
"2017/01/16","627.88","-6.80","-1.07","636.77","636.80","627.28","649971.0","2509.0","201198.0"
"2017/01/13","634.68","1.81","0.29","633.88","637.47","631.67","754595.0","3111.0","203273.0"
"2017/01/12","632.87","-5.03","-0.79","639.04","639.13","632.21","824131.0","3093.0","202634.0"
"2017/01/11","637.90","1.17","0.18","637.56","639.29","637.19","918743.0","3224.0","204211.0"
"2017/01/10","636.73","-5.42","-0.84","642.85","643.25","636.26","802071.0","3190.0","203578.0"
"2017/01/09","642.15","-1.53","-0.24","645.92","645.92","642.15","667257.0","2788.0","205306.0"
"2017/01/06","643.68","1.20","0.19","643.96","644.17","641.96","758431.0","3024.0","205660.0"
"2017/01/05","642.48","2.69","0.42","642.01","642.64","640.87","811278.0","2913.0","205120.0"
"2017/01/04","639.79","3.22","0.51","638.73","639.91","636.74","617472.0","2957.0","204392.0"
"2017/01/03","636.57","4.53","0.72","633.30","636.65","633.10","622537.0","2972.0","203329.0"
"2017/01/02","632.04","0.60","0.10","632.89","633.00","629.54","512158.0","2331.0","201847.0"
"2016/12/29","631.44","4.17","0.66","626.21","631.51","624.23","582801.0","2642.0","201523.0"
"2016/12/28","627.27","8.89","1.44","622.26","627.33","621.07","628286.0","2855.0","200154.0"
"2016/12/27","618.38","3.22","0.52","616.66","619.42","616.66","692438.0","3065.0","198073.0"
"2016/12/26","615.16","-4.59","-0.74","621.15","621.15","615.16","688883.0","3222.0","197015.0"
"2016/12/23","619.75","3.82","0.62","617.14","620.47","616.30","701662.0","2994.0","198444.0"
"2016/12/22","615.93","-2.70","-0.44","619.61","620.16","615.91","873522.0","3069.0","197174.0"
"2016/12/21","618.63","0.64","0.10","620.34","621.05","616.22","841530.0","3691.0","197900.0"
"2016/12/20","617.99","-4.78","-0.77","624.29","624.81","617.98","664485.0","3150.0","197747.0"
"2016/12/19","622.77","0.69","0.11","624.23","624.23","620.42","648972.0","3151.0","199327.0"
"2016/12/16","622.08","1.47","0.24","622.52","623.04","617.93","771337.0","3672.0","199055.0"
"2016/12/15","620.61","8.14","1.33","610.51","620.61","610.12","597475.0","2997.0","198561.0"
"2016/12/14","612.47","1.38","0.23","614.59","615.71","611.48","698077.0","3241.0","195849.0"
"2016/12/13","611.09","8.01","1.33","604.31","611.17","601.69","638108.0","3369.0","195232.0"
"2016/12/12","603.08","8.73","1.47","599.10","603.12","598.40","625824.0","2981.0","192694.0"
"2016/12/09","594.35","9.73","1.66","585.80","594.53","585.24","603168.0","2815.0","189888.0"
"2016/12/08","584.62","6.10","1.05","581.88","586.46","581.11","672422.0","2881.0","186663.0"
"2016/12/07","578.52","-2.83","-0.49","584.12","584.88","573.54","601714.0","2797.0","184665.0"
"2016/12/06","581.35","6.23","1.08","578.18","583.23","578.18","546039.0","2471.0","185502.0"
"2016/12/05","575.12","-11.61","-1.98","584.56","584.62","575.12","620839.0","2584.0","182655.0"
"2016/12/02","586.73","-7.12","-1.20","593.21","593.45","586.73","554182.0","2344.0","186320.0"
"2016/12/01","593.85","-2.26","-0.38","596.52","596.89","591.64","635168.0","2653.0","188522.0"
"2016/11/30","596.11","0.04","0.01","597.38","597.49","594.13","560834.0","2571.0","189172.0"
"2016/11/29","596.07","3.02","0.51","592.55","597.29","590.84","802667.0","3342.0","188924.0"
"2016/11/28","593.05","-4.77","-0.80","599.41","600.13","593.05","551353.0","2555.0","188026.0"
"2016/11/25","597.82","5.17","0.87","592.60","597.87","591.17","535636.0","2476.0","189249.0"
"2016/11/24","592.65","-7.64","-1.27","600.49","603.13","590.49","603324.0","2959.0","187610.0"
"2016/11/23","600.29","-10.45","-1.71","612.36","612.41","599.89","622217.0","2884.0","189866.0"
"2016/11/22","610.74","1.41","0.23","612.42","614.79","608.67","649049.0","2649.0","193200.0"
"2016/11/21","609.33","-10.93","-1.76","618.63","618.63","609.10","628630.0","2665.0","192789.0"
"2016/11/18","620.26","-7.50","-1.19","628.72","628.72","619.58","619859.0","2668.0","196159.0"
"2016/11/17","627.76","-0.07","-0.01","629.05","629.08","624.52","666420.0","2792.0","198631.0"
"2016/11/16","627.83","10.40","1.68","620.81","627.83","620.81","601586.0","2855.0","198541.0"
"2016/11/15","617.43","-3.80","-0.61","621.82","623.20","616.53","532454.0","3232.0","195140.0"
"2016/11/14","621.23","-0.66","-0.11","622.60","623.01","620.38","478285.0","2500.0","196189.0"
"2016/11/11","621.89","-1.34","-0.22","622.45","625.46","618.38","515274.0","2669.0","196317.0"
"2016/11/10","623.23","23.49","3.92","615.16","623.23","614.86","624345.0","3531.0","196774.0"
"2016/11/09","599.74","-24.45","-3.92","626.53","627.02","581.64","1068029.0","5787.0","189251.0"
"2016/11/08","624.19","2.02","0.32","626.39","626.50","621.35","534252.0","2570.0","196439.0"
"2016/11/07","622.17","11.35","1.86","614.93","622.17","614.93","530277.0","2504.0","195676.0"
"2016/11/04","610.82","0.83","0.14","610.07","611.76","605.78","505825.0","2488.0","192025.0"
"2016/11/03","609.99","3.93","0.65","602.33","613.57","602.31","494003.0","2673.0","191447.0"
"2016/11/02","606.06","-20.32","-3.24","624.46","624.58","606.04","632691.0","3257.0","190051.0"
"2016/11/01","626.38","1.70","0.27","621.69","631.20","621.69","595630.0","2800.0","196466.0"
"2016/10/31","624.68","-15.49","-2.42","638.62","638.62","623.37","558279.0","2933.0","195999.0"
"2016/10/28","640.17","-8.40","-1.30","648.90","648.93","640.16","505759.0","3039.0","200601.0"
"2016/10/27","648.57","13.06","2.06","636.47","648.66","636.47","468343.0","2708.0","202855.0"
"2016/10/26","635.51","-4.66","-0.73","638.07","639.00","626.66","729252.0","3853.0","198833.0"
"2016/10/25","640.17","-7.71","-1.19","648.40","649.02","636.40","629440.0","3538.0","200205.0"
"2016/10/24","647.88","-3.89","-0.60","654.01","654.80","647.34","561057.0","2967.0","201900.0"
"2016/10/21","651.77","-3.91","-0.60","656.02","656.99","651.37","506793.0","2935.0","203065.0"
"2016/10/20","655.68","-5.58","-0.84","663.06","663.49","655.02","555912.0","2949.0","204216.0"
"2016/10/19","661.26","0.97","0.15","662.46","664.23","660.63","527732.0","2595.0","205882.0"
"2016/10/18","660.29","0.46","0.07","660.58","662.34","658.54","524441.0","2734.0","205505.0"
"2016/10/17","659.83","-5.09","-0.77","666.26","666.28","659.14","512031.0","2868.0","205270.0"
"2016/10/14","664.92","1.83","0.28","664.43","666.04","663.51","608382.0","3025.0","206649.0"
"2016/10/13","663.09","-6.86","-1.02","671.69","671.80","663.00","599633.0","2930.0","205950.0"
"2016/10/12","669.95","-0.69","-0.10","668.09","672.12","667.91","594000.0","3089.0","208136.0"
"2016/10/11","670.64","-4.10","-0.61","676.09","677.29","669.22","644488.0","3340.0","207907.0"
"2016/10/10","674.74","-1.16","-0.17","676.02","678.70","674.08","643588.0","2949.0","209059.0"
"2016/10/07","675.90","-8.43","-1.23","685.96","686.24","675.60","702660.0","3484.0","209243.0"
"2016/10/06","684.33","-1.11","-0.16","686.69","687.93","684.14","640765.0","3161.0","211858.0"
"2016/10/05","685.44","-0.44","-0.06","686.03","687.33","684.37","587032.0","2976.0","211980.0"
"2016/10/04","685.88","4.67","0.69","682.32","686.80","681.28","533484.0","2880.0","211777.0"
"2016/09/30","681.21","-8.62","-1.25","688.49","688.49","680.10","680610.0","3616.0","210365.0"
"2016/09/29","689.83","3.07","0.45","689.34","690.44","688.43","743926.0","3461.0","213013.0"
"2016/09/28","686.76","-1.23","-0.18","689.60","690.16","686.76","642946.0","3322.0","212272.0"
"2016/09/27","687.99","1.23","0.18","685.15","688.11","683.29","720806.0","3637.0","212645.0"
"2016/09/26","686.76","-1.83","-0.27","688.89","690.57","686.75","774551.0","4137.0","212230.0"
"2016/09/23","688.59","3.35","0.49","687.16","688.99","685.29","793550.0","3805.0","212811.0"
"2016/09/22","685.24","6.96","1.03","682.94","685.87","682.18","946751.0","4323.0","211684.0"
"2016/09/21","678.28","3.77","0.56","676.56","678.36","675.70","893914.0","3673.0","209522.0"
"2016/09/20","674.51","7.87","1.18","667.16","674.71","666.77","731449.0","3332.0","208324.0"
"2016/09/19","666.64","6.49","0.98","661.81","666.76","661.81","713220.0","3123.0","205801.0"
"2016/09/13","660.15","7.24","1.11","659.48","661.06","657.03","623129.0","3140.0","203766.0"
"2016/09/12","652.91","-12.08","-1.82","654.49","660.40","652.91","772569.0","3998.0","201296.0"
"2016/09/09","664.99","-2.41","-0.36","667.46","667.46","659.67","747606.0","4263.0","205065.0"
"2016/09/08","667.40","-5.09","-0.76","673.60","675.15","660.84","914880.0","5217.0","205866.0"
"2016/09/07","672.49","-6.77","-1.00","681.01","681.89","672.49","691588.0","3338.0","207445.0"
"2016/09/06","679.26","-0.23","-0.03","681.14","681.52","677.86","746492.0","3204.0","209457.0"
"2016/09/05","679.49","2.58","0.38","680.02","681.14","678.48","557778.0","2605.0","209349.0"
"2016/09/02","676.91","5.62","0.84","673.16","677.16","670.96","582986.0","2652.0","208534.0"
"2016/09/01","671.29","7.60","1.15","664.33","671.37","663.86","649756.0","2661.0","206744.0"
"2016/08/31","663.69","-3.92","-0.59","668.63","669.05","656.21","610792.0","2808.0","204357.0"
"2016/08/30","667.61","4.03","0.61","667.20","671.49","665.60","591651.0","2690.0","205590.0"
"2016/08/29","663.58","-16.85","-2.48","679.16","679.17","663.53","723160.0","3389.0","204355.0"
"2016/08/26","680.43","-3.53","-0.52","684.92","684.92","679.26","727822.0","2781.0","209246.0"
"2016/08/25","683.96","-3.82","-0.56","688.80","688.99","683.83","645690.0","3056.0","210349.0"
"2016/08/24","687.78","0.40","0.06","689.86","690.44","687.61","650946.0","3311.0","211521.0"
"2016/08/23","687.38","-0.77","-0.11","688.68","692.19","687.37","663723.0","3290.0","211204.0"
"2016/08/22","688.15","-8.05","-1.16","697.50","697.54","688.15","628970.0","3386.0","211435.0"
"2016/08/19","696.20","-0.73","-0.10","698.87","699.05","695.87","544259.0","3134.0","213750.0"
"2016/08/18","696.93","3.26","0.47","696.94","697.65","695.13","624444.0","3835.0","213809.0"
"2016/08/17","693.67","-5.20","-0.74","697.98","698.02","688.14","641492.0","3589.0","212602.0"
"2016/08/16","698.87","-6.31","-0.89","706.40","706.40","698.87","567645.0","3217.0","214167.0"
"2016/08/12","705.18","1.85","0.26","705.22","705.50","702.87","698279.0","3490.0","216025.0"
"2016/08/11","703.33","-4.13","-0.58","709.30","709.67","702.56","708248.0","3839.0","215498.0"
"2016/08/10","707.46","6.73","0.96","703.74","707.94","702.39","662931.0","4041.0","216711.0"
"2016/08/09","700.73","4.30","0.62","697.86","701.93","697.42","638758.0","3831.0","214305.0"
"2016/08/08","696.43","0.34","0.05","698.67","698.80","694.36","588308.0","3429.0","212975.0"
"2016/08/05","696.09","-5.58","-0.80","703.87","704.03","694.49","638356.0","4079.0","212542.0"
"2016/08/04","701.67","3.35","0.48","701.20","703.72","700.95","687558.0","4145.0","214222.0"
"2016/08/03","698.32","-2.58","-0.37","700.40","700.43","694.88","738010.0","3681.0","213202.0"
"2016/08/02","700.90","-2.82","-0.40","704.25","704.56","700.32","725685.0","4146.0","213967.0"
"2016/08/01","703.72","-2.52","-0.36","708.84","708.94","703.72","693869.0","3744.0","214782.0"
"2016/07/29","706.24","2.46","0.35","705.39","706.83","705.13","757889.0","3734.0","215411.0"
"2016/07/28","703.78","2.69","0.38","702.94","705.23","701.16","789211.0","3617.0","214432.0"
"2016/07/27","701.09","-4.31","-0.61","707.27","708.10","700.94","774187.0","3576.0","213481.0"
"2016/07/26","705.40","0.44","0.06","705.80","705.99","702.98","1006777.0","3631.0","214703.0"
"2016/07/25","704.96","-2.58","-0.36","710.21","710.42","704.83","896609.0","3484.0","214510.0"
"2016/07/22","707.54","-0.58","-0.08","708.89","708.89","706.16","1134378.0","4000.0","215046.0"
"2016/07/21","708.12","3.09","0.44","708.70","709.89","707.82","959599.0","4479.0","215182.0"
"2016/07/20","705.03","2.59","0.37","704.02","705.35","703.20","922398.0","4161.0","214233.0"
"2016/07/19","702.44","1.54","0.22","703.41","703.98","700.83","1056536.0","4147.0","213459.0"
"2016/07/18","700.90","0.62","0.09","701.95","702.17","698.69","897997.0","4095.0","213041.0"
"2016/07/15","700.28","-3.06","-0.44","706.21","706.21","699.24","1125943.0","4900.0","212487.0"
"2016/07/14","703.34","0.69","0.10","704.13","704.13","699.03","1096376.0","4613.0","216705.0"
"2016/07/13","702.65","3.25","0.46","703.53","704.69","702.04","1062808.0","4349.0","215931.0"
"2016/07/12","699.40","2.15","0.31","700.09","700.82","696.38","772827.0","3956.0","214949.0"
"2016/07/11","697.25","4.65","0.67","695.46","697.26","692.75","669145.0","3570.0","214295.0"
"2016/07/08","692.60","-3.35","-0.48","698.61","698.69","688.81","860523.0","4192.0","213955.0"
"2016/07/07","695.95","10.44","1.52","689.91","696.18","689.91","989523.0","4362.0","214962.0"
"2016/07/06","685.51","-7.22","-1.04","691.42","692.88","680.32","1218182.0","4504.0","211455.0"
"2016/07/05","692.73","4.58","0.67","690.11","692.80","687.00","913007.0","4070.0","213599.0"
"2016/07/04","688.15","3.89","0.57","688.00","688.20","685.27","975932.0","4383.0","212162.0"
"2016/07/01","684.26","9.17","1.36","679.21","684.82","679.21","880663.0","3852.0","210921.0"
"2016/06/30","675.09","5.21","0.78","675.40","676.53","673.11","940043.0","4265.0","208073.0"
"2016/06/29","669.88","10.58","1.60","666.73","672.11","664.69","926790.0","4042.0","205975.0"
"2016/06/28","659.30","11.18","1.72","643.06","660.03","641.17","1090599.0","3925.0","202589.0"
"2016/06/27","648.12","0.96","0.15","629.21","650.61","626.99","1008446.0","3791.0","199074.0"
"2016/06/24","647.16","-32.36","-4.76","687.40","688.12","631.18","1590724.0","6690.0","198764.0"
"2016/06/23","679.52","-8.66","-1.26","686.36","686.45","674.04","1028574.0","3736.0","208675.0"
"2016/06/22","688.18","-0.37","-0.05","689.27","690.63","688.18","998582.0","3576.0","209915.0"
"2016/06/21","688.55","-0.40","-0.06","691.54","691.85","685.35","952807.0","3515.0","209947.0"
"2016/06/20","688.95","10.09","1.49","682.91","689.11","682.91","1009273.0","3059.0","210020.0"
"2016/06/17","678.86","-1.39","-0.20","685.15","687.22","674.82","1246032.0","3893.0","206904.0"
"2016/06/16","680.25","-14.41","-2.07","697.27","697.63","677.82","1175530.0","4583.0","207297.0"
"2016/06/15","694.66","1.72","0.25","693.24","696.79","687.68","869155.0","3422.0","211687.0"
"2016/06/14","692.94","-2.67","-0.38","693.60","697.24","687.56","810202.0","3484.0","211210.0"
"2016/06/13","695.61","-11.20","-1.58","702.58","702.58","695.61","820569.0","3493.0","212075.0"
"2016/06/10","706.81","1.73","0.25","705.31","707.11","703.55","989963.0","3796.0","215446.0"
"2016/06/09","705.08","1.09","0.15","706.32","707.81","696.53","1162842.0","4718.0","215165.0"
"2016/06/08","703.99","-0.78","-0.11","705.69","705.69","702.39","826055.0","3978.0","214744.0"
"2016/06/07","704.77","3.34","0.48","703.82","705.82","703.55","774258.0","3408.0","214883.0"
"2016/06/03","701.43","0.28","0.04","703.44","703.50","698.79","889695.0","3879.0","213853.0"
"2016/06/02","701.15","1.12","0.16","702.26","702.41","699.06","853815.0","3833.0","213684.0"
"2016/06/01","700.03","1.58","0.23","699.49","700.63","698.76","711427.0","3210.0","213320.0"
"2016/05/31","698.45","6.39","0.92","692.82","698.45","691.93","672759.0","3063.0","212688.0"
"2016/05/30","692.06","0.52","0.08","694.00","694.34","689.93","689070.0","3217.0","210649.0"
"2016/05/27","691.54","3.60","0.52","689.96","692.02","688.81","710884.0","3194.0","210498.0"
"2016/05/26","687.94","-1.39","-0.20","691.90","692.64","686.62","831820.0","3749.0","209361.0"
"2016/05/25","689.33","1.62","0.24","693.65","693.65","688.00","1000696.0","4876.0","209751.0"
"2016/05/24","687.71","-3.29","-0.48","691.92","692.05","686.87","901404.0","4376.0","209243.0"
"2016/05/23","691.00","6.08","0.89","688.87","691.68","688.53","727504.0","3690.0","210236.0"
"2016/05/20","684.92","5.53","0.81","679.65","686.44","679.65","798548.0","3688.0","208388.0"
"2016/05/19","679.39","-4.48","-0.66","685.36","686.61","678.48","748918.0","3909.0","206690.0"
"2016/05/18","683.87","-12.08","-1.74","694.90","694.90","683.81","697233.0","3558.0","208037.0"
"2016/05/17","695.95","-5.51","-0.79","703.08","703.24","693.07","712246.0","3739.0","211692.0"
"2016/05/16","701.46","-2.91","-0.41","705.03","705.04","701.25","660228.0","3325.0","213358.0"
"2016/05/13","704.37","-0.67","-0.10","705.85","705.92","703.65","617569.0","3102.0","214353.0"
"2016/05/12","705.04","1.10","0.16","702.46","706.49","699.87","614185.0","2856.0","214419.0"
"2016/05/11","703.94","3.71","0.53","704.32","704.53","701.29","637891.0","3060.0","214085.0"
"2016/05/10","700.23","8.41","1.22","693.47","700.53","693.44","569991.0","2902.0","212899.0"
